time,rec-q-can.CVL.V,rec-q-can.CCL.A,rec-q-can.DVL.V,rec-q-can.DCL.A,rec-q-can.SOC.%,rec-q-can.SOH.%,rec-q-can.SOC_HR.%,rec-q-can.Battery Voltage.V,rec-q-can.Battery Current.A,rec-q-can.Battery Temp.C,rec-q-can.Min Cell Voltage.V,rec-q-can.Max Cell Voltage.V,rec-q-can.Min Temperature.C,rec-q-can.Max Temperature.C,rec-q-can.Rated Capacity.AH,rec-q-can.Remaining Capacity.AH,rec-q-can.Warning Bits.binary,rec-q-can.Alarm Bits.binary
2022-06-11 05:26:57.579052,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.7,27.5,3.374,3.402,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:26:58.582874,28.1,279.9,23.1,279.9,92,100,0.0,27.09,64.4,27.5,3.374,3.402,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:26:59.586157,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.3,27.5,3.378,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:00.588743,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.1,27.5,3.378,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:01.591141,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.1,27.5,3.378,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:02.594545,28.1,279.9,23.1,279.9,92,100,0.0,27.1,63.8,27.5,3.38,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:03.598765,28.1,279.9,23.1,279.9,92,100,0.0,27.1,63.8,27.5,3.38,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:04.602242,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.6,27.5,3.38,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:05.605778,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.1,27.5,3.38,3.404,26,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:06.608424,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.1,27.5,3.374,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:07.611593,28.1,279.9,23.1,279.9,92,100,0.0,27.1,64.4,27.5,3.374,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:08.615063,28.1,279.9,23.1,279.9,92,100,0.0,27.1,64.7,27.5,3.374,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:09.618602,28.1,279.9,23.1,279.9,92,100,0.0,27.1,64.7,27.5,3.378,3.395,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:10.622064,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.9,27.5,3.378,3.395,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:11.625722,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.7,27.5,3.378,3.395,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:12.628025,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.5,27.5,3.371,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:13.630646,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.5,27.5,3.371,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:14.633437,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.4,27.5,3.371,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:15.636855,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.2,27.5,3.378,3.398,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:16.639761,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.2,27.5,3.378,3.398,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:17.642401,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.2,27.5,3.378,3.398,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:18.645829,28.1,279.9,23.1,279.9,92,100,0.0,27.1,64.1,27.5,3.371,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:19.649270,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.5,27.5,3.371,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:20.652751,28.1,279.9,23.1,279.9,92,100,0.0,27.1,64.3,27.5,3.371,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:21.656026,28.1,279.9,23.1,279.9,92,100,0.0,27.1,64.3,27.5,3.371,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:22.658475,28.1,279.9,23.1,279.9,92,100,0.0,27.12,64.7,27.5,3.378,3.398,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:23.661829,28.1,279.9,23.1,279.9,92,100,0.0,27.12,64.6,27.5,3.378,3.398,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:24.665036,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.6,27.5,3.378,3.398,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:25.667756,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.6,27.5,3.378,3.396,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:26.670768,28.1,279.9,23.1,279.9,92,100,0.0,27.1,64.5,27.5,3.378,3.396,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:27.673698,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.2,27.5,3.378,3.396,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:28.677215,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.2,27.5,3.374,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:29.680348,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.2,27.5,3.374,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:30.683609,28.1,279.9,23.1,279.9,92,100,0.0,27.1,64.2,27.5,3.374,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:31.686858,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.6,27.5,3.378,3.401,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:32.689125,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.6,27.5,3.378,3.401,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:33.692325,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.6,27.5,3.378,3.401,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:34.695661,28.1,279.9,23.1,279.9,92,100,0.0,27.12,64.3,27.5,3.377,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:35.699007,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.5,27.5,3.377,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:36.702443,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.5,27.5,3.377,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:37.705277,28.1,279.9,23.1,279.9,92,100,0.0,27.1,64.8,27.5,3.377,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:38.708881,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.6,27.5,3.38,3.396,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:39.711659,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.8,27.5,3.38,3.396,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:40.714629,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.8,27.5,3.38,3.396,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:41.717903,28.1,279.9,23.1,279.9,92,100,0.0,27.12,64.7,27.5,3.374,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:42.720846,28.1,279.9,23.1,279.9,92,100,0.0,27.1,64.3,27.5,3.374,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:43.723491,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.5,27.5,3.374,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:44.726687,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.5,27.5,3.378,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:45.729923,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.2,27.5,3.378,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:46.733116,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.2,27.5,3.378,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:47.736159,28.1,279.9,23.1,279.9,92,100,0.0,27.1,63.8,27.5,3.378,3.398,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:48.738728,28.1,279.9,23.1,279.9,92,100,0.0,27.1,65.0,27.5,3.378,3.398,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:49.741445,28.1,279.9,23.1,279.9,92,100,0.0,27.1,65.0,27.5,3.378,3.398,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:50.744513,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.5,27.5,3.378,3.398,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:51.746923,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.4,27.5,3.377,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:52.749551,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.4,27.5,3.377,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:53.752038,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.2,27.5,3.377,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:54.755487,28.1,279.9,23.1,279.9,92,100,0.0,27.1,64.8,27.5,3.378,3.404,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:55.758855,28.1,279.9,23.1,279.9,92,100,0.0,27.12,64.8,27.5,3.378,3.404,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:56.762223,28.1,279.9,23.1,279.9,92,100,0.0,27.12,64.8,27.5,3.378,3.404,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:57.765736,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.4,27.5,3.38,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:58.768900,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.2,27.5,3.38,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:27:59.772067,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.2,27.5,3.38,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:00.775650,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.1,27.5,3.378,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:01.778902,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.1,27.5,3.378,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:02.782278,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.2,27.5,3.378,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:03.784788,28.1,279.9,23.1,279.9,92,100,0.0,27.1,64.3,27.5,3.378,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:04.787321,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.9,27.5,3.378,3.404,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:05.790376,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.9,27.5,3.378,3.404,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:06.793518,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.6,27.5,3.378,3.404,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:07.796795,28.1,279.9,23.1,279.9,92,100,0.0,27.12,64.4,27.5,3.374,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:08.799714,28.1,279.9,23.1,279.9,92,100,0.0,27.1,64.6,27.5,3.374,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:09.802782,28.1,279.9,23.1,279.9,92,100,0.0,27.1,64.6,27.5,3.374,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:10.806353,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.8,27.5,3.377,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:11.809623,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.8,27.5,3.377,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:12.812873,28.1,279.9,23.1,279.9,92,100,0.0,27.12,64.7,27.5,3.377,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:13.816135,28.1,279.9,23.1,279.9,92,100,0.0,27.1,64.4,27.5,3.377,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:14.818734,28.1,279.9,23.1,279.9,92,100,0.0,27.1,64.4,27.5,3.378,3.401,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:15.822058,28.1,279.9,23.1,279.9,92,100,0.0,27.1,64.2,27.5,3.378,3.401,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:16.824641,28.1,279.9,23.1,279.9,92,100,0.0,27.12,64.5,27.5,3.378,3.401,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:17.827248,28.1,279.9,23.1,279.9,92,100,0.0,27.12,64.5,27.5,3.38,3.398,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:18.829772,28.1,279.9,23.1,279.9,92,100,0.0,27.12,64.1,27.5,3.38,3.398,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:19.832419,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.2,27.5,3.38,3.398,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:20.835788,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.5,27.5,3.381,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:21.838976,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.5,27.5,3.381,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:22.842113,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.5,27.5,3.381,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:23.845381,28.1,279.9,23.1,279.9,92,100,0.0,27.12,64.6,27.5,3.378,3.396,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:24.848580,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.3,27.5,3.378,3.396,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:25.851803,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.5,27.5,3.378,3.396,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:26.854975,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.5,27.5,3.378,3.396,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:27.858119,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.8,27.5,3.378,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:28.861469,28.1,279.9,23.1,279.9,92,100,0.0,27.11,64.2,27.5,3.378,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:29.863813,28.1,279.9,23.1,279.9,93,100,0.0,27.11,64.7,27.5,3.378,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:30.866355,28.1,279.9,23.1,279.9,93,100,0.0,27.11,64.7,27.5,3.378,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:31.869184,28.1,279.9,23.1,279.9,93,100,0.0,27.11,64.9,27.5,3.378,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:32.872575,28.1,279.9,23.1,279.9,93,100,0.0,27.11,64.9,27.5,3.378,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:33.875689,28.1,279.9,23.1,279.9,93,100,0.0,27.12,64.5,27.5,3.374,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:34.878240,28.1,279.9,23.1,279.9,93,100,0.0,27.11,63.9,27.5,3.374,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:35.881494,28.1,279.9,23.1,279.9,93,100,0.0,27.11,63.9,27.5,3.374,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:36.884867,28.1,279.9,23.1,279.9,93,100,0.0,27.11,64.2,27.5,3.374,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:37.888725,28.1,279.9,23.1,279.9,93,100,0.0,27.11,64.3,27.5,3.377,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:38.892230,28.1,279.9,23.1,279.9,93,100,0.0,27.1,64.3,27.5,3.377,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:39.898989,28.1,279.9,23.1,279.9,93,100,0.0,27.1,64.3,27.5,3.377,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:40.902164,28.1,279.9,23.1,279.9,93,100,0.0,27.11,64.7,27.5,3.378,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:41.905689,28.1,279.9,23.1,279.9,93,100,0.0,27.12,64.8,27.5,3.378,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:42.908208,28.1,279.9,23.1,279.9,93,100,0.0,27.12,64.8,27.5,3.378,3.402,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:43.910671,28.1,279.9,23.1,279.9,93,100,0.0,27.11,64.6,27.5,3.381,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:44.913379,28.1,279.9,23.1,279.9,93,100,0.0,27.11,64.4,27.5,3.381,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:45.916127,28.1,279.9,23.1,279.9,93,100,0.0,27.11,64.4,27.5,3.381,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:46.919195,28.1,279.9,23.1,279.9,93,100,0.0,27.12,64.4,27.5,3.378,3.398,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:47.922432,28.1,279.9,23.1,279.9,93,100,0.0,27.12,64.4,27.5,3.378,3.398,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:48.925728,28.1,279.9,23.1,279.9,93,100,0.0,27.11,63.9,27.5,3.378,3.398,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:49.928879,28.1,279.9,23.1,279.9,93,100,0.0,27.1,64.3,27.5,3.378,3.398,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:50.931334,28.1,279.9,23.1,279.9,93,100,0.0,27.11,64.3,27.5,3.378,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:51.934428,28.1,279.9,23.1,279.9,93,100,0.0,27.11,64.3,27.5,3.378,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:52.937567,28.1,279.9,23.1,279.9,93,100,0.0,27.12,64.4,27.5,3.378,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:53.940359,28.1,279.9,23.1,279.9,93,100,0.0,27.12,64.5,27.5,3.378,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:54.943350,28.1,279.9,23.1,279.9,93,100,0.0,27.11,64.5,27.5,3.378,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:55.945517,28.1,279.9,23.1,279.9,93,100,0.0,27.11,64.5,27.5,3.378,3.399,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:56.948637,28.1,279.9,23.1,279.9,93,100,0.0,27.11,64.5,27.5,3.381,3.404,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:57.951948,28.1,279.9,23.1,279.9,93,100,0.0,27.11,64.6,27.5,3.381,3.404,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:58.955228,28.1,279.9,23.1,279.9,93,100,0.0,27.12,64.6,27.5,3.381,3.404,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:28:59.958832,28.1,279.9,23.1,279.9,93,100,0.0,27.12,64.4,27.5,3.381,3.404,27,27,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
