time,rec-q-can.CVL.V,rec-q-can.CCL.A,rec-q-can.DVL.V,rec-q-can.DCL.A,rec-q-can.SOC.%,rec-q-can.SOH.%,rec-q-can.SOC_HR.%,rec-q-can.Battery Voltage.V,rec-q-can.Battery Current.A,rec-q-can.Battery Temp.C,rec-q-can.Min Cell Voltage.V,rec-q-can.Max Cell Voltage.V,rec-q-can.Min Temperature.C,rec-q-can.Max Temperature.C,rec-q-can.Rated Capacity.AH,rec-q-can.Remaining Capacity.AH,rec-q-can.Warning Bits.binary,rec-q-can.Alarm Bits.binary,ws-can.CVT.V,ws-can.CCT.A,ws-can.CV.V,ws-can.Alternator Temperature.C,ws-can.Alternator Speed.RPM,ws-can.Engine Speed.RPM,ws-can.Field Drive.%
2023-03-06 14:22:54.885489,27.6,279.9,23.1,279.9,94,100,0.0,27.03,57.6,27.0,3.374,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:22:55.888367,27.6,279.9,23.1,279.9,94,100,0.0,27.04,57.8,27.0,3.374,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:22:56.891147,27.6,279.9,23.1,279.9,94,100,0.0,27.04,57.8,27.0,3.374,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:22:57.894237,27.6,279.9,23.1,279.9,94,100,0.0,27.04,57.5,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:22:58.897426,27.6,279.9,23.1,279.9,94,100,0.0,27.04,56.2,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:22:59.900064,27.6,279.9,23.1,279.9,94,100,0.0,27.04,56.2,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:00.902933,27.6,279.9,23.1,279.9,94,100,0.0,27.05,56.3,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:01.905603,27.6,279.9,23.1,279.9,94,100,0.0,27.03,56.5,27.0,3.374,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:02.908629,27.6,279.9,23.1,279.9,94,100,0.0,27.03,56.5,27.0,3.374,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:03.911607,27.6,279.9,23.1,279.9,94,100,0.0,27.03,56.6,27.0,3.374,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:04.914660,27.6,279.9,23.1,279.9,94,100,0.0,27.04,56.6,27.0,3.372,3.386,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:05.917525,27.6,279.9,23.1,279.9,94,100,0.0,27.05,56.5,27.0,3.372,3.386,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:06.920399,27.6,279.9,23.1,279.9,94,100,0.0,27.05,56.5,27.0,3.372,3.386,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:07.923156,27.6,279.9,23.1,279.9,94,100,0.0,27.05,56.7,27.5,3.374,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:08.925907,27.6,279.9,23.1,279.9,94,100,0.0,27.03,56.4,27.0,3.374,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:09.928694,27.6,279.9,23.1,279.9,94,100,0.0,27.03,56.4,27.0,3.374,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:10.931640,27.6,279.9,23.1,279.9,94,100,0.0,27.04,56.5,27.0,3.371,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:11.934703,27.6,279.9,23.1,279.9,94,100,0.0,27.04,56.5,27.0,3.371,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:12.937479,27.6,279.9,23.1,279.9,94,100,0.0,27.04,56.4,27.5,3.371,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:13.940399,27.6,279.9,23.1,279.9,94,100,0.0,27.05,56.7,27.0,3.371,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:14.943141,27.6,279.9,23.1,279.9,94,100,0.0,27.05,56.7,27.0,3.368,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:15.946091,27.6,279.9,23.1,279.9,94,100,0.0,27.04,56.0,27.0,3.368,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:16.949036,27.6,279.9,23.1,279.9,94,100,0.0,27.05,56.4,27.0,3.368,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:17.952086,27.6,279.9,23.1,279.9,94,100,0.0,27.05,56.5,27.0,3.371,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:18.955087,27.6,279.9,23.1,279.9,94,100,0.0,27.05,56.5,27.0,3.371,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:19.958032,27.6,279.9,23.1,279.9,94,100,0.0,27.03,56.3,27.0,3.371,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:20.961019,27.6,279.9,23.1,279.9,94,100,0.0,27.03,56.3,27.0,3.372,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:21.964006,27.6,279.9,23.1,279.9,94,100,0.0,27.03,56.5,27.0,3.372,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:22.966931,27.6,279.9,23.1,279.9,94,100,0.0,27.03,56.5,27.0,3.372,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:23.969912,27.6,279.9,23.1,279.9,94,100,0.0,27.04,56.3,27.0,3.371,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:24.973426,27.6,279.9,23.1,279.9,94,100,0.0,27.03,56.0,27.0,3.371,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:25.975668,27.6,279.9,23.1,279.9,94,100,0.0,27.03,56.0,27.0,3.371,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:26.978238,27.6,279.9,23.1,279.9,94,100,0.0,27.05,56.5,27.0,3.371,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:27.981437,27.6,279.9,23.1,279.9,94,100,0.0,27.05,56.5,27.0,3.371,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:28.984476,27.6,279.9,23.1,279.9,94,100,0.0,27.04,56.2,27.0,3.371,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:29.987574,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.6,27.0,3.371,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:30.990988,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.6,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:31.994303,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.1,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:32.997659,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.0,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:34.001030,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.0,27.0,3.374,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:35.004427,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.4,27.0,3.374,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:36.007982,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.4,27.0,3.374,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:37.011490,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.3,27.0,3.374,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:38.015304,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.3,27.0,3.374,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:39.018602,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.3,27.0,3.374,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:40.021309,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.3,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:41.024716,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.3,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:42.028148,27.6,279.9,23.1,279.9,95,100,0.0,27.03,56.6,27.5,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:43.031474,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.0,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:44.034724,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.0,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:45.037882,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.6,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:46.041119,27.6,279.9,23.1,279.9,95,100,0.0,27.03,56.6,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:47.048167,27.6,279.9,23.1,279.9,95,100,0.0,27.03,56.6,27.0,3.372,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:48.051405,27.6,279.9,23.1,279.9,95,100,0.0,27.05,57.0,27.0,3.372,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:49.054612,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.5,27.0,3.372,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:50.057669,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.5,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:51.059993,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.5,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:52.062437,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.5,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:53.065032,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.8,27.5,3.371,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:54.068196,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.5,27.5,3.371,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:55.071385,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.5,27.5,3.371,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:56.074545,27.6,279.9,23.1,279.9,95,100,0.0,27.05,56.6,27.0,3.371,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:57.077738,27.6,279.9,23.1,279.9,95,100,0.0,27.05,56.3,27.0,3.368,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:58.080907,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.6,27.0,3.368,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:23:59.084125,27.6,279.9,23.1,279.9,95,100,0.0,27.05,56.2,27.0,3.368,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:00.087283,27.6,279.9,23.1,279.9,95,100,0.0,27.05,56.2,27.0,3.368,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:01.090428,27.6,279.9,23.1,279.9,95,100,0.0,27.05,56.4,27.0,3.368,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:02.093524,27.6,279.9,23.1,279.9,95,100,0.0,27.05,56.3,27.0,3.368,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:03.096434,27.6,279.9,23.1,279.9,95,100,0.0,27.05,56.3,27.0,3.371,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:04.099064,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.2,27.0,3.371,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:05.101453,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.2,27.0,3.371,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:06.104194,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.4,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:07.107444,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.4,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:08.110644,27.6,279.9,23.1,279.9,95,100,0.0,27.05,56.6,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:09.113859,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.2,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:10.121155,27.6,279.9,23.1,279.9,95,100,0.0,27.03,56.1,27.0,3.372,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:11.124329,27.6,279.9,23.1,279.9,95,100,0.0,27.03,56.1,27.0,3.372,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:12.127511,27.6,279.9,23.1,279.9,95,100,0.0,27.03,56.4,27.0,3.372,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:13.130793,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.1,27.5,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:14.133985,27.6,279.9,23.1,279.9,95,100,0.0,27.05,56.6,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:15.137082,27.6,279.9,23.1,279.9,95,100,0.0,27.03,56.4,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:16.140502,27.6,279.9,23.1,279.9,95,100,0.0,27.03,56.4,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:17.143508,27.6,279.9,23.1,279.9,95,100,0.0,27.03,56.4,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:18.146269,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.7,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:19.149385,27.6,279.9,23.1,279.9,95,100,0.0,27.05,57.0,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:20.152517,27.6,279.9,23.1,279.9,95,100,0.0,27.05,57.0,27.0,3.368,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:21.155812,27.6,279.9,23.1,279.9,95,100,0.0,27.03,56.7,27.0,3.368,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:22.158940,27.6,279.9,23.1,279.9,95,100,0.0,27.03,56.6,27.5,3.368,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:23.162033,27.6,279.9,23.1,279.9,95,100,0.0,27.04,57.0,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:24.165115,27.6,279.9,23.1,279.9,95,100,0.0,27.04,57.0,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:25.168253,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.7,27.5,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:26.171317,27.6,279.9,23.1,279.9,95,100,0.0,27.05,56.7,27.0,3.371,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:27.174472,27.6,279.9,23.1,279.9,95,100,0.0,27.03,56.9,27.0,3.371,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:28.177768,27.6,279.9,23.1,279.9,95,100,0.0,27.03,56.9,27.0,3.371,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:29.180910,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.6,27.0,3.374,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:30.183324,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.6,27.0,3.374,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:31.185984,27.6,279.9,23.1,279.9,95,100,0.0,27.04,57.0,27.0,3.374,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:32.189086,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.8,27.5,3.374,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:33.192224,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.8,27.5,3.368,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:34.195288,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.9,27.0,3.368,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:35.198376,27.6,279.9,23.1,279.9,95,100,0.0,27.05,56.9,27.5,3.368,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:36.201537,27.6,279.9,23.1,279.9,95,100,0.0,27.05,56.9,27.5,3.374,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:37.204686,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.6,27.0,3.374,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:38.207953,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.9,27.5,3.374,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:39.216822,27.6,279.9,23.1,279.9,95,100,0.0,27.05,56.6,27.5,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:40.219878,27.6,279.9,23.1,279.9,95,100,0.0,27.05,56.6,27.5,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:41.222864,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.7,27.0,3.372,3.387,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:42.225493,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.7,27.0,3.374,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:43.227730,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.5,27.5,3.374,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:44.230224,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.7,27.0,3.374,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:45.233329,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.7,27.0,3.374,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:46.236382,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.6,27.0,3.372,3.386,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:47.239360,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.8,27.5,3.372,3.386,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:48.242462,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.7,27.0,3.372,3.386,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:49.245444,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.7,27.0,3.374,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:50.253311,27.6,279.9,23.1,279.9,95,100,0.0,27.04,57.1,27.5,3.374,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:51.256708,27.6,279.9,23.1,279.9,95,100,0.0,27.04,57.1,27.5,3.374,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:52.259793,27.6,279.9,23.1,279.9,95,100,0.0,27.05,56.6,27.0,3.374,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:24:53.262873,27.6,279.9,23.1,279.9,95,100,0.0,27.04,56.8,27.0,3.374,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
