time,rec-q-can.CVL.V,rec-q-can.CCL.A,rec-q-can.DVL.V,rec-q-can.DCL.A,rec-q-can.SOC.%,rec-q-can.SOH.%,rec-q-can.SOC_HR.%,rec-q-can.Battery Voltage.V,rec-q-can.Battery Current.A,rec-q-can.Battery Temp.C,rec-q-can.Min Cell Voltage.V,rec-q-can.Max Cell Voltage.V,rec-q-can.Min Temperature.C,rec-q-can.Max Temperature.C,rec-q-can.Rated Capacity.AH,rec-q-can.Remaining Capacity.AH,rec-q-can.Warning Bits.binary,rec-q-can.Alarm Bits.binary,ws-can.CVT.V,ws-can.CCT.A,ws-can.CV.V,ws-can.CC.A,ws-can.Alternator Temperature.C,ws-can.Alternator Speed.RPM,ws-can.Engine Speed.RPM,ws-can.Field Drive.%
2023-03-07 03:09:20.935282,27.6,279.9,23.1,279.9,91,100,0.0,27.16,152.7,29.0,3.389,3.399,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.1,165.25,31.0,4029.0,1375.0,83
2023-03-07 03:09:21.937601,27.6,279.9,23.1,279.9,91,100,0.0,27.16,152.7,29.0,3.389,3.399,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.05,165.2,31.0,4029.0,1375.0,83
2023-03-07 03:09:22.940986,27.6,279.9,23.1,279.9,91,100,0.0,27.17,154.4,29.0,3.389,3.399,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.05,164.05,31.0,4029.0,1375.0,83
2023-03-07 03:09:23.944401,27.6,279.9,23.1,279.9,91,100,0.0,27.17,153.7,29.0,3.392,3.402,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.1,165.2,31.0,4029.0,1375.0,83
2023-03-07 03:09:24.947949,27.6,279.9,23.1,279.9,91,100,0.0,27.17,153.7,29.0,3.392,3.402,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.05,165.35,31.0,4029.0,1375.0,83
2023-03-07 03:09:25.951403,27.6,279.9,23.1,279.9,91,100,0.0,27.17,154.1,29.0,3.392,3.402,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.05,164.9,32.0,4029.0,1375.0,83
2023-03-07 03:09:26.953756,27.6,279.9,23.1,279.9,91,100,0.0,27.19,154.9,29.0,3.393,3.405,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.05,165.35,32.0,4029.0,1375.0,83
2023-03-07 03:09:27.956991,27.6,279.9,23.1,279.9,91,100,0.0,27.19,155.1,29.0,3.393,3.405,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.05,166.05,32.0,4029.0,1375.0,83
2023-03-07 03:09:28.960430,27.6,279.9,23.1,279.9,91,100,0.0,27.19,155.1,29.0,3.393,3.405,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.05,165.2,32.0,4029.0,1375.0,83
2023-03-07 03:09:29.964010,27.6,279.9,23.1,279.9,91,100,0.0,27.19,155.1,29.0,3.393,3.405,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.05,163.7,32.0,4029.0,1375.0,83
2023-03-07 03:09:30.966686,27.6,279.9,23.1,279.9,91,100,0.0,27.19,154.5,29.0,3.393,3.405,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.1,163.85,32.0,4029.0,1375.0,83
2023-03-07 03:09:31.969061,27.6,279.9,23.1,279.9,91,100,0.0,27.19,153.2,29.0,3.393,3.405,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.05,165.2,32.0,4029.0,1375.0,83
2023-03-07 03:09:32.971671,27.6,279.9,23.1,279.9,91,100,0.0,27.2,153.7,29.0,3.393,3.405,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,165.35,32.0,4029.0,1375.0,83
2023-03-07 03:09:33.974268,27.6,279.9,23.1,279.9,91,100,0.0,27.2,153.7,29.0,3.396,3.408,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.1,165.8,32.0,4029.0,1375.0,83
2023-03-07 03:09:34.977186,27.6,279.9,23.1,279.9,91,100,0.0,27.21,154.4,29.0,3.396,3.408,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.1,165.0,32.0,4029.0,1375.0,83
2023-03-07 03:09:35.980623,27.6,279.9,23.1,279.9,91,100,0.0,27.21,154.1,29.0,3.396,3.408,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,164.2,32.0,4029.0,1375.0,83
2023-03-07 03:09:36.983378,27.6,279.9,23.1,279.9,91,100,0.0,27.21,154.1,29.0,3.396,3.408,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,164.1,32.0,4029.0,1375.0,83
2023-03-07 03:09:37.986773,27.6,279.9,23.1,279.9,91,100,0.0,27.21,153.1,29.0,3.396,3.408,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.1,164.9,32.0,4029.0,1375.0,83
2023-03-07 03:09:38.990110,27.6,279.9,23.1,279.9,91,100,0.0,27.22,153.4,29.0,3.396,3.408,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,165.2,32.0,4029.0,1375.0,83
2023-03-07 03:09:39.993626,27.6,279.9,23.1,279.9,91,100,0.0,27.22,153.9,29.0,3.396,3.408,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,164.2,32.0,4029.0,1375.0,83
2023-03-07 03:09:40.996962,27.6,279.9,23.1,279.9,91,100,0.0,27.22,153.9,29.0,3.396,3.408,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,162.95,32.0,4029.0,1375.0,83
2023-03-07 03:09:42.000248,27.6,279.9,23.1,279.9,91,100,0.0,27.22,153.9,29.0,3.396,3.408,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,162.95,32.0,4029.0,1375.0,83
2023-03-07 03:09:43.003157,27.6,279.9,23.1,279.9,91,100,0.0,27.23,152.1,29.0,3.399,3.408,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.1,163.1,32.0,4029.0,1375.0,83
2023-03-07 03:09:44.006534,27.6,279.9,23.1,279.9,91,100,0.0,27.23,152.1,29.0,3.399,3.408,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,163.2,32.0,4029.0,1375.0,83
2023-03-07 03:09:45.009630,27.6,279.9,23.1,279.9,91,100,0.0,27.23,152.4,29.0,3.399,3.408,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.1,164.05,32.0,4029.0,1375.0,83
2023-03-07 03:09:46.012591,27.6,279.9,23.1,279.9,91,100,0.0,27.23,152.4,29.0,3.399,3.411,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.1,162.9,32.0,4029.0,1375.0,83
2023-03-07 03:09:47.015127,27.6,279.9,23.1,279.9,91,100,0.0,27.23,153.1,29.0,3.399,3.411,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.1,162.7,32.0,4029.0,1375.0,83
2023-03-07 03:09:48.018181,27.6,279.9,23.1,279.9,91,100,0.0,27.23,152.3,29.0,3.399,3.411,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,163.95,32.0,4029.0,1375.0,83
2023-03-07 03:09:49.021390,27.6,279.9,23.1,279.9,91,100,0.0,27.23,152.3,29.0,3.399,3.411,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.1,163.05,32.0,4029.0,1375.0,83
2023-03-07 03:09:50.024649,27.6,279.9,23.1,279.9,91,100,0.0,27.23,152.7,29.0,3.399,3.411,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.1,161.95,32.0,4029.0,1375.0,83
2023-03-07 03:09:51.027840,27.6,279.9,23.1,279.9,91,100,0.0,27.24,151.9,29.0,3.399,3.411,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,163.35,33.0,4029.0,1375.0,83
2023-03-07 03:09:52.031174,27.6,279.9,23.1,279.9,91,100,0.0,27.23,152.2,29.0,3.399,3.411,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,163.3,33.0,4029.0,1375.0,83
2023-03-07 03:09:53.034544,27.6,279.9,23.1,279.9,91,100,0.0,27.23,152.2,29.0,3.399,3.411,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.1,162.7,33.0,4029.0,1375.0,83
2023-03-07 03:09:54.036978,27.6,279.9,23.1,279.9,91,100,0.0,27.25,152.3,29.0,3.399,3.411,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.1,162.3,33.0,4029.0,1375.0,83
2023-03-07 03:09:55.040696,27.6,279.9,23.1,279.9,91,100,0.0,27.25,152.0,29.0,3.399,3.411,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,162.5,33.0,4029.0,1375.0,83
2023-03-07 03:09:56.044042,27.6,279.9,23.1,279.9,91,100,0.0,27.25,152.0,29.0,3.402,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.1,162.25,33.0,4029.0,1375.0,83
2023-03-07 03:09:57.046564,27.6,279.9,23.1,279.9,91,100,0.0,27.25,151.7,29.0,3.402,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,162.15,33.0,4029.0,1375.0,83
2023-03-07 03:09:58.049527,27.6,279.9,23.1,279.9,91,100,0.0,27.25,151.7,29.0,3.402,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,163.0,33.0,4029.0,1375.0,83
2023-03-07 03:09:59.052523,27.6,279.9,23.1,279.9,91,100,0.0,27.25,151.9,29.0,3.402,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,162.4,33.0,4029.0,1375.0,83
2023-03-07 03:10:00.055349,27.6,279.9,23.1,279.9,91,100,0.0,27.25,151.9,29.0,3.402,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,161.7,33.0,4029.0,1375.0,83
2023-03-07 03:10:01.058064,27.6,279.9,23.1,279.9,91,100,0.0,27.25,151.9,29.0,3.402,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,162.8,33.0,4029.0,1375.0,83
2023-03-07 03:10:02.060887,27.6,279.9,23.1,279.9,91,100,0.0,27.26,151.6,29.0,3.402,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,162.2,33.0,4029.0,1375.0,83
2023-03-07 03:10:03.064006,27.6,279.9,23.1,279.9,91,100,0.0,27.26,151.6,29.0,3.402,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,162.4,33.0,4029.0,1375.0,83
2023-03-07 03:10:04.067828,27.6,279.9,23.1,279.9,91,100,0.0,27.26,151.6,29.0,3.402,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,163.1,33.0,4029.0,1375.0,83
2023-03-07 03:10:05.071285,27.6,279.9,23.1,279.9,91,100,0.0,27.26,151.7,29.0,3.402,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,161.75,33.0,4029.0,1375.0,83
2023-03-07 03:10:06.074669,27.6,279.9,23.1,279.9,91,100,0.0,27.26,152.0,29.0,3.404,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,161.3,33.0,4029.0,1375.0,83
2023-03-07 03:10:07.076841,27.6,279.9,23.1,279.9,91,100,0.0,27.26,151.0,29.0,3.404,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,161.6,33.0,4029.0,1375.0,83
2023-03-07 03:10:08.079343,27.6,279.9,23.1,279.9,91,100,0.0,27.26,151.0,29.0,3.404,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,161.45,33.0,4029.0,1375.0,83
2023-03-07 03:10:09.082267,27.6,279.9,23.1,279.9,91,100,0.0,27.26,150.8,29.0,3.404,3.414,28,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,162.25,33.0,4029.0,1375.0,83
2023-03-07 03:10:10.085626,27.6,279.9,23.1,279.9,91,100,0.0,27.26,150.8,29.0,3.404,3.414,28,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,163.1,33.0,4029.0,1375.0,83
2023-03-07 03:10:11.088217,27.6,279.9,23.1,279.9,91,100,0.0,27.26,151.4,29.0,3.404,3.414,28,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,163.35,33.0,4029.0,1375.0,83
2023-03-07 03:10:12.090855,27.6,279.9,23.1,279.9,91,100,0.0,27.26,151.9,29.0,3.404,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,162.0,33.0,4029.0,1375.0,83
2023-03-07 03:10:13.093235,27.6,279.9,23.1,279.9,91,100,0.0,27.26,151.9,29.0,3.404,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,161.35,33.0,4029.0,1375.0,83
2023-03-07 03:10:14.095723,27.6,279.9,23.1,279.9,91,100,0.0,27.27,151.6,29.0,3.404,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,161.55,33.0,4029.0,1375.0,83
2023-03-07 03:10:15.098800,27.6,279.9,23.1,279.9,91,100,0.0,27.26,151.0,29.0,3.404,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,161.2,33.0,4029.0,1375.0,83
2023-03-07 03:10:16.102318,27.6,279.9,23.1,279.9,91,100,0.0,27.26,151.3,29.0,3.404,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,161.65,33.0,4029.0,1375.0,83
2023-03-07 03:10:17.105578,27.6,279.9,23.1,279.9,91,100,0.0,27.26,151.3,29.0,3.404,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,161.55,34.0,4029.0,1375.0,83
2023-03-07 03:10:18.108421,27.6,279.9,23.1,279.9,91,100,0.0,27.27,151.5,29.0,3.404,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,161.75,34.0,4029.0,1375.0,83
2023-03-07 03:10:19.112065,27.6,279.9,23.1,279.9,91,100,0.0,27.27,151.7,29.0,3.404,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,160.9,34.0,4029.0,1375.0,83
2023-03-07 03:10:20.115251,27.6,279.9,23.1,279.9,91,100,0.0,27.27,151.7,29.0,3.404,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,160.85,34.0,4029.0,1375.0,83
2023-03-07 03:10:21.118614,27.6,279.9,23.1,279.9,91,100,0.0,27.27,151.2,29.0,3.404,3.414,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,160.85,34.0,4029.0,1375.0,83
2023-03-07 03:10:22.122279,27.6,279.9,23.1,279.9,91,100,0.0,27.28,151.3,29.0,3.404,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,161.3,34.0,4029.0,1375.0,83
2023-03-07 03:10:23.125027,27.6,279.9,23.1,279.9,91,100,0.0,27.28,150.9,29.0,3.404,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,160.65,34.0,4029.0,1375.0,83
2023-03-07 03:10:24.127692,27.6,279.9,23.1,279.9,91,100,0.0,27.28,150.9,29.0,3.404,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,161.1,34.0,4029.0,1375.0,83
2023-03-07 03:10:25.130480,27.6,279.9,23.1,279.9,91,100,0.0,27.27,150.9,29.0,3.404,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,161.0,34.0,4029.0,1375.0,83
2023-03-07 03:10:26.133315,27.6,279.9,23.1,279.9,91,100,0.0,27.27,150.9,29.0,3.404,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,161.0,34.0,4029.0,1375.0,83
2023-03-07 03:10:27.136626,27.6,279.9,23.1,279.9,91,100,0.0,27.28,150.9,29.0,3.404,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,161.65,34.0,4029.0,1375.0,83
2023-03-07 03:10:28.139756,27.6,279.9,23.1,279.9,91,100,0.0,27.28,150.9,29.0,3.404,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,161.4,34.0,4029.0,1375.0,83
2023-03-07 03:10:29.142940,27.6,279.9,23.1,279.9,91,100,0.0,27.28,150.9,29.0,3.405,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,160.5,34.0,4029.0,1375.0,83
2023-03-07 03:10:30.146157,27.6,279.9,23.1,279.9,91,100,0.0,27.28,151.0,29.0,3.405,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,160.15,34.0,4029.0,1375.0,83
2023-03-07 03:10:31.149549,27.6,279.9,23.1,279.9,91,100,0.0,27.28,150.5,29.0,3.405,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,161.2,34.0,4029.0,1375.0,83
2023-03-07 03:10:32.152307,27.6,279.9,23.1,279.9,91,100,0.0,27.28,150.5,29.0,3.405,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,161.1,34.0,4029.0,1375.0,83
2023-03-07 03:10:33.155214,27.6,279.9,23.1,279.9,91,100,0.0,27.28,150.7,29.0,3.405,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,161.45,34.0,4029.0,1375.0,83
2023-03-07 03:10:34.158518,27.6,279.9,23.1,279.9,91,100,0.0,27.28,151.0,29.0,3.405,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,160.1,34.0,4029.0,1375.0,83
2023-03-07 03:10:35.161763,27.6,279.9,23.1,279.9,91,100,0.0,27.28,150.9,29.0,3.405,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,160.0,34.0,4029.0,1375.0,83
2023-03-07 03:10:36.165211,27.6,279.9,23.1,279.9,91,100,0.0,27.28,150.9,29.0,3.405,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,159.6,34.0,4029.0,1375.0,83
2023-03-07 03:10:37.167547,27.6,279.9,23.1,279.9,91,100,0.0,27.28,150.9,29.0,3.405,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,159.65,34.0,4029.0,1375.0,83
2023-03-07 03:10:38.170009,27.6,279.9,23.1,279.9,91,100,0.0,27.28,150.1,29.0,3.405,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,160.4,34.0,4029.0,1375.0,83
2023-03-07 03:10:39.172736,27.6,279.9,23.1,279.9,91,100,0.0,27.28,150.1,29.0,3.405,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,160.0,34.0,4029.0,1375.0,83
2023-03-07 03:10:40.176127,27.6,279.9,23.1,279.9,91,100,0.0,27.28,149.9,29.0,3.405,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,160.8,34.0,4029.0,1375.0,83
2023-03-07 03:10:41.179490,27.6,279.9,23.1,279.9,91,100,0.0,27.28,149.9,29.0,3.405,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,161.2,34.0,4029.0,1375.0,83
2023-03-07 03:10:42.182805,27.6,279.9,23.1,279.9,91,100,0.0,27.28,150.6,29.0,3.405,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,160.7,34.0,4029.0,1375.0,83
2023-03-07 03:10:43.185845,27.6,279.9,23.1,279.9,91,100,0.0,27.28,150.7,29.0,3.405,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,160.4,34.0,4029.0,1375.0,83
2023-03-07 03:10:44.188895,27.6,279.9,23.1,279.9,91,100,0.0,27.29,149.7,29.0,3.405,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,159.5,35.0,4029.0,1375.0,83
2023-03-07 03:10:45.192446,27.6,279.9,23.1,279.9,91,100,0.0,27.29,149.7,29.0,3.407,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,160.35,35.0,4029.0,1375.0,83
2023-03-07 03:10:46.195887,27.6,279.9,23.1,279.9,91,100,0.0,27.28,149.3,29.0,3.407,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,159.15,35.0,4029.0,1375.0,83
2023-03-07 03:10:47.199130,27.6,279.9,23.1,279.9,91,100,0.0,27.29,148.9,29.0,3.407,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,159.8,35.0,4029.0,1375.0,83
2023-03-07 03:10:48.202314,27.6,279.9,23.1,279.9,91,100,0.0,27.29,148.9,29.0,3.407,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,159.25,35.0,4029.0,1375.0,83
2023-03-07 03:10:49.204524,27.6,279.9,23.1,279.9,91,100,0.0,27.28,148.9,29.0,3.407,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,159.75,35.0,4029.0,1375.0,83
2023-03-07 03:10:50.206977,27.6,279.9,23.1,279.9,91,100,0.0,27.28,148.9,29.0,3.407,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,159.15,35.0,4029.0,1375.0,83
2023-03-07 03:10:51.209562,27.6,279.9,23.1,279.9,91,100,0.0,27.28,149.0,29.0,3.407,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,160.1,35.0,4029.0,1375.0,83
2023-03-07 03:10:52.213041,27.6,279.9,23.1,279.9,91,100,0.0,27.29,149.1,29.0,3.407,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,159.85,35.0,4029.0,1375.0,83
2023-03-07 03:10:53.216587,27.6,279.9,23.1,279.9,91,100,0.0,27.29,149.1,29.0,3.407,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,159.65,35.0,4029.0,1375.0,83
2023-03-07 03:10:54.220072,27.6,279.9,23.1,279.9,91,100,0.0,27.28,149.2,29.0,3.407,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,159.75,35.0,4029.0,1375.0,83
2023-03-07 03:10:55.223529,27.6,279.9,23.1,279.9,91,100,0.0,27.29,149.2,29.0,3.407,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,159.25,35.0,4029.0,1375.0,83
2023-03-07 03:10:56.226976,27.6,279.9,23.1,279.9,91,100,0.0,27.28,148.9,29.0,3.407,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,158.6,35.0,4029.0,1375.0,83
2023-03-07 03:10:57.230446,27.6,279.9,23.1,279.9,91,100,0.0,27.28,148.9,29.0,3.407,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.15,158.95,35.0,4029.0,1375.0,83
2023-03-07 03:10:58.233934,27.6,279.9,23.1,279.9,91,100,0.0,27.28,148.8,29.0,3.405,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,159.1,35.0,4029.0,1375.0,83
2023-03-07 03:10:59.236327,27.6,279.9,23.1,279.9,91,100,0.0,27.28,148.8,29.0,3.405,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,158.9,35.0,4029.0,1375.0,83
2023-03-07 03:11:00.239759,27.6,279.9,23.1,279.9,91,100,0.0,27.29,149.0,29.0,3.405,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,158.95,35.0,4029.0,1375.0,83
2023-03-07 03:11:01.243315,27.6,279.9,23.1,279.9,91,100,0.0,27.28,148.9,29.0,3.405,3.417,29,29,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.2,158.95,35.0,4029.0,1375.0,83
